date,province_thai,province_eng,region_thai,region_eng,variable,value
2/1/2021,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,380.93
2/1/2021,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,122.09
2/1/2021,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,165.63
2/1/2021,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,262.4
2/1/2021,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,129.27
2/1/2021,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,558.99
2/1/2021,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,109.7
2/1/2021,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,207.34
2/1/2021,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,50.47
2/1/2021,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,138.49
2/1/2021,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,36.98
2/1/2021,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,118.13
2/1/2021,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,589.58
2/1/2021,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,46.9
2/1/2021,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,484.78
2/1/2021,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,500.57
2/1/2021,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,218.47
2/1/2021,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,389.09
2/1/2021,สตูล,Satun ,ภาคใต้,south,net_profit_thai,314.04
2/1/2021,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,41.07
2/1/2021,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,757.76
2/1/2021,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,2529.21
2/1/2021,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,80.52
2/1/2021,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,163.69
2/1/2021,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,140.24
2/1/2021,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,261.58
2/1/2021,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,46.3
2/1/2021,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,251.07
2/1/2021,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,99.36
2/1/2021,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_thai,196.84
2/1/2021,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_thai,71.55
2/1/2021,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_thai,155.87
2/1/2021,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_thai,62.56
2/1/2021,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_thai,66.44
2/1/2021,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_thai,59.4
2/1/2021,น่าน,Nan ,ภาคเหนือ,north,net_profit_thai,85.97
2/1/2021,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,51.48
2/1/2021,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,443.34
2/1/2021,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,66.1
2/1/2021,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,85.36
2/1/2021,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,896.57
2/1/2021,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,243.15
2/1/2021,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,42.54
2/1/2021,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,147.5
2/1/2021,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,78.9
2/1/2021,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,170.11
2/1/2021,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,70.55
2/1/2021,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,128.66
2/1/2021,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,146.81
2/1/2021,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,37.92
2/1/2021,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,379.82
2/1/2021,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,213.44
2/1/2021,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,122.61
2/1/2021,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,31.56
2/1/2021,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,26.25
2/1/2021,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,6.01
2/1/2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9927.65
2/1/2022,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,378.75
2/1/2022,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,801.41
2/1/2022,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,432
2/1/2022,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,75.09
2/1/2022,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,251.87
2/1/2022,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,58.13
2/1/2022,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,50.14
2/1/2022,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,174.89
2/1/2022,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,114.68
2/1/2022,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,196.97
2/1/2022,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,37.39
2/1/2022,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,401.53
2/1/2022,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,134.45
2/1/2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1693.12
2/1/2022,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,333.32
2/1/2022,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,285.8
2/1/2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1818.33
2/1/2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2324.88
2/1/2022,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,5061.74
2/1/2022,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,413.86
2/1/2022,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,633.33
2/1/2022,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,239.92
2/1/2022,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,234.71
2/1/2022,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,570.06
2/1/2022,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,281.56
2/1/2022,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,1297.6
2/1/2022,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,39.94
2/1/2022,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,307.48
2/1/2022,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,80.2
2/1/2022,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,251.72
2/1/2022,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,48.02
2/1/2022,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,136.72
2/1/2022,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,376.62
2/1/2022,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,45.8
2/1/2022,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,1064.67
2/1/2022,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,728.1
2/1/2022,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,218.41
2/1/2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,1125.05
2/1/2022,สตูล,Satun ,ภาคใต้,south,net_profit_thai,538.98
2/1/2022,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,96.49
2/1/2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,2810.56
2/1/2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,4743.16
2/1/2022,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,81.19
2/1/2022,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,254.31
2/1/2022,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,325.06
2/1/2022,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,433.26
2/1/2022,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,142.82
2/1/2022,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,473.8
2/1/2022,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,141.64
2/1/2022,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_thai,261.27
2/1/2022,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_thai,86.01
2/1/2022,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_thai,276.29
2/1/2022,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_thai,88.71
2/1/2022,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_thai,75.94
2/1/2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_thai,117.95
2/1/2022,น่าน,Nan ,ภาคเหนือ,north,net_profit_thai,267.25
2/1/2022,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,44
2/1/2022,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,563.47
2/1/2022,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,116.75
2/1/2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,126.04
2/1/2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,734.79
2/1/2022,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,394.65
2/1/2022,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,35.22
2/1/2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,155.17
2/1/2022,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,57.11
2/1/2022,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,207.11
2/1/2022,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,89.17
2/1/2022,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,90.64
2/1/2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,162.19
2/1/2022,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,74.18
2/1/2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,423.56
2/1/2022,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,200.21
2/1/2022,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,113.23
2/1/2022,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,26.82
2/1/2022,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,17.31
2/1/2022,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,14.94
2/1/2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,13321.82
